first_word	n_prompts_HP-D	mean_log_prob_HP-D	n_prompts_HP-S	mean_log_prob_HP-S	n_prompts_LP	mean_log_prob_LP	n_prompts_NP	mean_log_prob_NP	n_prompts_HN-D	mean_log_prob_HN-D	n_prompts_HN-S	mean_log_prob_HN-S	n_prompts_LN	mean_log_prob_LN	n_prompts_NB	mean_log_prob_NB	n_prompts_HB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(´・︵・`)	20	-32.508855724334715	20	-34.10665616989136	20	-32.3544397354126	20	-32.76655378341675	20	-33.79982566833496	20	-33.39901618957519	20	-32.995019340515135	20	-31.76353178024292	20	-33.45040769577027	0.144094984601028	0.029156336122036636	0.16815542261321959	0.11136071735472543	0.0396266849388751	0.05916393985158727	0.08861570340410202	0.30362598805195845	0.05620022306246755	NB	0.30362598805195845	8	True	1	LN	0	0	0	0	0	0	1	0	0	False
(´・︿・`)	20	-35.45082530975342	20	-37.379160499572755	20	-35.34040489196777	20	-35.377719497680665	20	-35.74450950622558	20	-35.028775978088376	20	-34.64990005493164	20	-35.22222480773926	20	-35.8884838104248	0.10268453690602783	0.014929309332694613	0.11467269703194045	0.11047258073309439	0.07655254313702857	0.15660251940732778	0.22874018468483087	0.12905801629052802	0.06628761247652747	LN	0.22874018468483087	8	True	1	HN-D	0	0	0	0	1	0	0	0	0	False
(´ー`)	20	-18.083491325378418	20	-19.711877250671385	20	-17.12269878387451	20	-17.937030410766603	20	-19.784753131866456	20	-19.688961124420167	20	-19.078749656677246	20	-18.037616729736328	20	-20.061771202087403	0.1448043627373335	0.028417287751267003	0.3784848896450675	0.16764430847949896	0.026420013297638274	0.029076020883410412	0.05352373913309716	0.15160193008237324	0.020027447990314102	LP	0.3784848896450675	6	False	0		0	0	0	0	0	0	0	0	0	
(´艸`)	20	-21.088266563415527	20	-21.740514850616456	20	-21.264609622955323	20	-21.92908658981323	20	-23.46586494445801	20	-23.410014820098876	20	-22.93802890777588	20	-22.129211044311525	20	-23.48727207183838	0.27912383809928926	0.14538817876230228	0.23399798119721898	0.12040192499774421	0.025895188168763274	0.02738258673691304	0.04389907297596793	0.0985644911677834	0.025346737894017674	HP-D	0.27912383809928926	6	False	25	LN	0	0	2	0	7	5	9	0	2	False
(´꒳`)	20	-58.68279590606689	20	-61.50196418762207	20	-60.163444137573244	20	-59.66480312347412	20	-58.80216178894043	20	-59.6116081237793	20	-59.36798534393311	20	-60.70718936920166	20	-60.163663673400876	0.2626244350806701	0.0156670021486821	0.059744478506420375	0.0983682206190301	0.23307472848112137	0.10374259576058827	0.1323613351477182	0.03468584036326789	0.059731363892501485	HP-D	0.2626244350806701	6	False	0		0	0	0	0	0	0	0	0	0	
(´︶`)	20	-28.248536777496337	20	-29.551410293579103	20	-27.20052833557129	20	-27.35719938278198	20	-28.930309867858888	20	-28.921158027648925	20	-28.424247360229494	20	-27.199915504455568	20	-29.305828285217284	0.086072130001504	0.023390083478883644	0.24547475416698802	0.20987729709192904	0.0435283554565483	0.04392854846832164	0.07220252971856285	0.24562523483937498	0.029901066777887616	NB	0.24562523483937498	6	True	3	HP-D	1	1	0	0	0	0	1	0	0	False
(´｡_｡`)	20	-23.48148908615112	20	-25.093014335632326	20	-23.85524950027466	20	-23.403901863098145	20	-22.315344619750977	20	-22.55398244857788	20	-22.079638290405274	20	-24.059932804107667	20	-23.32647762298584	0.06897813840544524	0.013766861589051499	0.04746673764161118	0.0745430523780498	0.22139182292277115	0.17439036393185745	0.28023832880704447	0.038680898591289016	0.08054379573288023	LN	0.28023832880704447	8	True	2	LN	0	0	0	0	0	0	2	0	0	True
(´｡・ω・｡`)	20	-25.684319305419923	20	-27.372966957092284	20	-24.239106559753417	20	-24.401524543762207	20	-26.265702056884766	20	-25.51439151763916	20	-25.07136125564575	20	-26.41726150512695	20	-27.099610137939454	0.07491868445552319	0.013842667449740423	0.3178615986798048	0.27020963394479025	0.04188888706764873	0.08879506781924543	0.13829116695075577	0.0359979185378578	0.01819437509463361	LP	0.3178615986798048	10	True	9	LP	0	0	3	1	0	0	3	1	1	True
(´｡・‿・｡`)	20	-78.3512523651123	20	-81.39774665832519	20	-76.8278091430664	20	-77.71032676696777	20	-79.3026279449463	20	-78.54072914123535	20	-78.56545066833496	20	-78.28851623535157	20	-80.76901016235351	0.09338450593238082	0.004438121267234816	0.42844769452937737	0.17726593102968194	0.03606597363502869	0.07726558677504436	0.07537888069348286	0.09943076490475262	0.008322541233016612	LP	0.42844769452937737	10	True	51	LP	1	0	22	13	0	0	11	4	0	True
(´｡・ﻌ・｡`)	20	-43.49604530334473	20	-45.406779289245605	20	-42.1177433013916	20	-42.1390417098999	20	-45.494618034362794	20	-45.147563743591306	20	-44.312691116333006	20	-44.49558773040771	20	-46.118563652038574	0.09793808986198307	0.01449206932997094	0.38863381275987885	0.380444055043945	0.01327341034481318	0.018780462536669495	0.04327996084947175	0.03604589962303928	0.007112239650228422	LP	0.38863381275987885	10	False	1	LN	0	0	0	0	0	0	1	0	0	False
(´ｰ`)	20	-18.083491325378418	20	-19.711877250671385	20	-17.12269878387451	20	-17.937030410766603	20	-19.784753131866456	20	-19.688961124420167	20	-19.078749656677246	20	-18.037616729736328	20	-20.061771202087403	0.1448043627373335	0.028417287751267003	0.3784848896450675	0.16764430847949896	0.026420013297638274	0.029076020883410412	0.05352373913309716	0.15160193008237324	0.020027447990314102	LP	0.3784848896450675	6	False	0		0	0	0	0	0	0	0	0	0	
(ò_ó)	20	-22.610397148132325	20	-24.40410432815552	20	-23.953223419189452	20	-24.73446054458618	20	-22.861258029937744	20	-23.11090679168701	20	-22.72975912094116	20	-23.33062219619751	20	-22.919519901275635	0.19842978433160657	0.0330072794389522	0.05181133953061044	0.023721265155101923	0.15440429034562622	0.12029242611281467	0.17610375412425586	0.09656441109366327	0.1456654498673687	HP-D	0.19842978433160657	5	False	6	HN-D	0	0	0	0	5	1	0	0	0	False
(ò皿ó)	20	-35.173721122741696	20	-36.84632816314697	20	-36.488106155395506	20	-37.242631340026854	20	-35.54107818603516	20	-36.41202449798584	20	-35.81518421173096	20	-36.59868259429932	20	-36.14554386138916	0.26949894610864394	0.05060029667371179	0.07239805592340857	0.034044015554655006	0.18664481328214785	0.07812117169517839	0.14189699269452083	0.06481927470243849	0.1019764333652952	HP-D	0.26949894610864394	5	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(˃˂)	20	-34.028005027770995	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.44348430633545	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.267777061462404	0.25981065520494173	0.16145683974162367	0.034369752654117444	0.05143311617611568	0.17148123401006193	0.0836818551923392	0.11732956855994102	0.045234733567909614	0.07520224489294976	HP-D	0.25981065520494173	3	False	1	NB	0	0	0	0	0	0	0	1	0	False
(˃ˆ꒳ˆ˂)	20	-34.028005027770995	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.44348430633545	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.267777061462404	0.25981065520494173	0.16145683974162367	0.034369752654117444	0.05143311617611568	0.17148123401006193	0.0836818551923392	0.11732956855994102	0.045234733567909614	0.07520224489294976	HP-D	0.25981065520494173	3	False	1	NP	0	0	0	1	0	0	0	0	0	False
(˃ᇛ˂)	20	-34.028005027770995	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.44348430633545	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.267777061462404	0.25981065520494173	0.16145683974162367	0.034369752654117444	0.05143311617611568	0.17148123401006193	0.0836818551923392	0.11732956855994102	0.045234733567909614	0.07520224489294976	HP-D	0.25981065520494173	3	False	1	HP-D	1	0	0	0	0	0	0	0	0	True
(˃᷄⁺˂	20	-63.83277626037598	20	-64.3500202178955	20	-66.06620788574219	20	-65.78598957061767	20	-63.69659366607666	20	-64.32335472106934	20	-64.32930660247803	20	-65.8633586883545	20	-64.71350898742676	0.21018651390225476	0.12530507206537506	0.022523600545271968	0.029808154223231003	0.2408508572343344	0.1286913417000891	0.12792766101883013	0.02758888212460096	0.08711791718601256	HN-D	0.2408508572343344	4	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(˃‿˂)	20	-34.028005027770995	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.44348430633545	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.267777061462404	0.25981065520494173	0.16145683974162367	0.034369752654117444	0.05143311617611568	0.17148123401006193	0.0836818551923392	0.11732956855994102	0.045234733567909614	0.07520224489294976	HP-D	0.25981065520494173	3	False	6	HP-D	2	1	0	2	0	0	0	0	1	True
(˃⌑˂)	20	-34.028005027770995	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.44348430633545	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.267777061462404	0.25981065520494173	0.16145683974162367	0.034369752654117444	0.05143311617611568	0.17148123401006193	0.0836818551923392	0.11732956855994102	0.045234733567909614	0.07520224489294976	HP-D	0.25981065520494173	3	False	7	LN	0	2	0	0	1	0	3	0	1	False
(˃⌑˂ഈ)	20	-34.028005027770995	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.44348430633545	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.267777061462404	0.25981065520494173	0.16145683974162367	0.034369752654117444	0.05143311617611568	0.17148123401006193	0.0836818551923392	0.11732956855994102	0.045234733567909614	0.07520224489294976	HP-D	0.25981065520494173	3	False	2	HP-D	1	0	0	0	1	0	0	0	0	True
(˃▿˂)	20	-34.028005027770995	20	-34.5037202835083	20	-36.05078125	20	-35.64767589569092	20	-34.44348430633545	20	-35.160935974121095	20	-34.82297134399414	20	-35.7760929107666	20	-35.267777061462404	0.25981065520494173	0.16145683974162367	0.034369752654117444	0.05143311617611568	0.17148123401006193	0.0836818551923392	0.11732956855994102	0.045234733567909614	0.07520224489294976	HP-D	0.25981065520494173	3	False	3	NP	0	1	0	2	0	0	0	0	0	False
